#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   IPW-3 Final Ice Shape DATA SUBMITTAL FORM for Test Case NACA0012_AE3933, May 18th 2026
#
#       NOMENCLATURE:
#             X_ICED [m]:  X-coordinate of the iced surface
#             Y_ICED [m]:  Y-coordinate of the iced surface
#             Z_ICED [m]:  Z-coordinate of the iced surface
#
#                XXmm:  Roughness height used for the case, in mm.
#                       In the zone name, use the format KS_XXmm.
#                       For example, if k_s = 1.5 mm, use KS_1p5mm. 
#                       For Variable roughness, use KS_VAR
#
#    FLOW CONDITIONS:
#                                   AOA: 4.0 deg
#                           Mach Number: 0.3127 [-]
#       Mean aerodynamic chord (M.A.C.): 0.5334 [m]
#                       Reynolds Number: 3.8947 million (based on MAC)
#                       Freestream Temp: 265.8 [K]
#                        Reference area: 0.97548 [m2]
#               Moment Reference Center: 0.13335, 0, 0 [m] (X, Y, Z)
#
#    ICING CONDITIONS:
#                           Icing Time: 420 [s]
#                                  LWC: 0.55 [g/m3]
#                                  MVD: 20 [μm]
#
#              NOTES: 1. Please use at least 5 decimal places in the numerical values
#                     2. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

AUXDATA NUM_LAYERS  = "5"
                                              
VARIABLES = "X_ICED" "Y_ICED" "Z_ICED"

ZONE T="SLICE_Y_0p9144_BINS01_KS_XXmm_SINGLE_LAYER"
 1.969191730E-01 9.143090844E-01 2.718186751E-02
 1.969026625E-01 9.143090844E-01 2.718346938E-02
 1.943369508E-01 9.143090844E-01 2.742763050E-02
 1.943205148E-01 9.143090844E-01 2.742919326E-02
 1.917674094E-01 9.143090844E-01 2.766848169E-02
 1.917510629E-01 9.143090844E-01 2.767001465E-02
 1.892104298E-01 9.143090844E-01 2.790245600E-02
 1.891941577E-01 9.143090844E-01 2.790394425E-02
 1.866681129E-01 9.143090844E-01 2.813138254E-02
 1.866519302E-01 9.143090844E-01 2.813283913E-02
 1.841384172E-01 9.143090844E-01 2.835441753E-02
 1.841223240E-01 9.143090844E-01 2.835583687E-02
 1.816233397E-01 9.143090844E-01 2.857142314E-02
 1.816073358E-01 9.143090844E-01 2.857280336E-02
 1.791208833E-01 9.143090844E-01 2.878253348E-02
 1.791049540E-01 9.143090844E-01 2.878387645E-02
 1.766330898E-01 9.143090844E-01 2.898859791E-02
 1.766172647E-01 9.143090844E-01 2.898990922E-02
 1.741588712E-01 9.143090844E-01 2.918771468E-02
 1.741431206E-01 9.143090844E-01 2.918898128E-02
 1.716983318E-01 9.143090844E-01 2.938185260E-02
 1.716826707E-01 9.143090844E-01 2.938308753E-02
 1.692523956E-01 9.143090844E-01 2.956996113E-02
 1.692368388E-01 9.143090844E-01 2.957115695E-02
 1.668200940E-01 9.143090844E-01 2.975210547E-02
 1.668046117E-01 9.143090844E-01 2.975326404E-02
 1.644023806E-01 9.143090844E-01 2.992821671E-02
 1.643870026E-01 9.143090844E-01 2.992933616E-02
 1.619993001E-01 9.143090844E-01 3.009829298E-02
 1.619840115E-01 9.143090844E-01 3.009937517E-02
 1.596108973E-01 9.143090844E-01 3.026332706E-02
 1.595956981E-01 9.143090844E-01 3.026437759E-02
 1.572360545E-01 9.143090844E-01 3.042141348E-02
 1.572209448E-01 9.143090844E-01 3.042241931E-02
 1.548767984E-01 9.143090844E-01 3.057338670E-02
 1.548617929E-01 9.143090844E-01 3.057435341E-02
 1.525322497E-01 9.143090844E-01 3.072031960E-02
 1.525173336E-01 9.143090844E-01 3.072125465E-02
 1.502023041E-01 9.143090844E-01 3.086122125E-02
 1.501874775E-01 9.143090844E-01 3.086211719E-02
 1.478879750E-01 9.143090844E-01 3.099602088E-02
 1.478732526E-01 9.143090844E-01 3.099687770E-02
 1.455872655E-01 9.143090844E-01 3.112485819E-02
 1.455726326E-01 9.143090844E-01 3.112567775E-02
 1.433031410E-01 9.143090844E-01 3.124751709E-02
 1.432886124E-01 9.143090844E-01 3.124829754E-02
 1.410336643E-01 9.143090844E-01 3.136414662E-02
 1.410192251E-01 9.143090844E-01 3.136488795E-02
 1.387797743E-01 9.143090844E-01 3.147467226E-02
 1.387654394E-01 9.143090844E-01 3.147537634E-02
 1.365405172E-01 9.143090844E-01 3.157916293E-02
 1.365262717E-01 9.143090844E-01 3.157982603E-02
 1.343169212E-01 9.143090844E-01 3.167853877E-02
 1.343027800E-01 9.143090844E-01 3.167917207E-02
 1.321099550E-01 9.143090844E-01 3.177174553E-02
 1.320959181E-01 9.143090844E-01 3.177233785E-02
 1.299175173E-01 9.143090844E-01 3.185793385E-02
 1.299035698E-01 9.143090844E-01 3.185848147E-02
 1.277417690E-01 9.143090844E-01 3.193892911E-02
 1.277279258E-01 9.143090844E-01 3.193944320E-02
 1.255816221E-01 9.143090844E-01 3.201382607E-02
 1.255678833E-01 9.143090844E-01 3.201430291E-02
 1.234371662E-01 9.143090844E-01 3.208361194E-02
 1.234235242E-01 9.143090844E-01 3.208405524E-02
 1.213082522E-01 9.143090844E-01 3.214630857E-02
 1.212947071E-01 9.143090844E-01 3.214670718E-02
 1.191960126E-01 9.143090844E-01 3.220381588E-02
 1.191825718E-01 9.143090844E-01 3.220418096E-02
 1.171003878E-01 9.143090844E-01 3.225515410E-02
 1.170870513E-01 9.143090844E-01 3.225548193E-02
 1.150203720E-01 9.143090844E-01 3.230039403E-02
 1.150071397E-01 9.143090844E-01 3.230068088E-02
 1.129569560E-01 9.143090844E-01 3.233945370E-02
 1.129438281E-01 9.143090844E-01 3.233970329E-02
 1.109101623E-01 9.143090844E-01 3.237234429E-02
 1.108971387E-01 9.143090844E-01 3.237255290E-02
 1.088790521E-01 9.143090844E-01 3.240012378E-02
 1.088661253E-01 9.143090844E-01 3.240029886E-02
 1.068655401E-01 9.143090844E-01 3.242165968E-02
 1.068527251E-01 9.143090844E-01 3.242179751E-02
 1.048687026E-01 9.143090844E-01 3.243801743E-02
 1.048559994E-01 9.143090844E-01 3.243812174E-02
 1.028884724E-01 9.143090844E-01 3.244820982E-02
 1.028758734E-01 9.143090844E-01 3.244827315E-02
 1.009248719E-01 9.143090844E-01 3.245222196E-02
 1.009123772E-01 9.143090844E-01 3.245224804E-02
 9.897786379E-02 9.143090844E-01 3.245006874E-02
 9.896547347E-02 9.143090844E-01 3.245005384E-02
 9.704853594E-02 9.143090844E-01 3.244265914E-02
 9.703625739E-02 9.143090844E-01 3.244261071E-02
 9.513581544E-02 9.143090844E-01 3.242908046E-02
 9.512364864E-02 9.143090844E-01 3.242899477E-02
 9.324077517E-02 9.143090844E-01 3.241025284E-02
 9.322872013E-02 9.143090844E-01 3.241013363E-02
 9.136234969E-02 9.143090844E-01 3.238525614E-02
 9.135039896E-02 9.143090844E-01 3.238509595E-02
 8.950158954E-02 9.143090844E-01 3.235501051E-02
 8.948975056E-02 9.143090844E-01 3.235481679E-02
 8.765844256E-02 9.143090844E-01 3.231852129E-02
 8.764671534E-02 9.143090844E-01 3.231829032E-02
 8.583296835E-02 9.143090844E-01 3.227678314E-02
 8.582135290E-02 9.143090844E-01 3.227651864E-02
 8.402418345E-02 9.143090844E-01 3.222986683E-02
 8.401267231E-02 9.143090844E-01 3.222956881E-02
 8.223398775E-02 9.143090844E-01 3.217664734E-02
 8.222259581E-02 9.143090844E-01 3.217630833E-02
 8.046041429E-02 9.143090844E-01 3.211725876E-02
 8.044912666E-02 9.143090844E-01 3.211687878E-02
 7.870550454E-02 9.143090844E-01 3.205253929E-02
 7.869433612E-02 9.143090844E-01 3.205212578E-02
 7.696828246E-02 9.143090844E-01 3.198257834E-02
 7.695722580E-02 9.143090844E-01 3.198213130E-02
 7.524872571E-02 9.143090844E-01 3.190737218E-02
 7.523778826E-02 9.143090844E-01 3.190689161E-02
 7.354684919E-02 9.143090844E-01 3.182691336E-02
 7.353602350E-02 9.143090844E-01 3.182640299E-02
 7.186357677E-02 9.143090844E-01 3.174015507E-02
 7.185287029E-02 9.143090844E-01 3.173960373E-02
 7.019799203E-02 9.143090844E-01 3.164814040E-02
 7.018739730E-02 9.143090844E-01 3.164755553E-02
 6.855106354E-02 9.143090844E-01 3.155081347E-02
 6.854058802E-02 9.143090844E-01 3.155019507E-02
 6.692183018E-02 9.143090844E-01 3.144823760E-02
 6.691146642E-02 9.143090844E-01 3.144758567E-02
 6.531126052E-02 9.143090844E-01 3.134034574E-02
 6.530101597E-02 9.143090844E-01 3.133966029E-02
 6.371936202E-02 9.143090844E-01 3.122714348E-02
 6.370923668E-02 9.143090844E-01 3.122642264E-02
 6.214515492E-02 9.143090844E-01 3.110869415E-02
 6.213513762E-02 9.143090844E-01 3.110793978E-02
 6.058961153E-02 9.143090844E-01 3.098492697E-02
 6.057971343E-02 9.143090844E-01 3.098413907E-02
 5.905274302E-02 9.143090844E-01 3.085584193E-02
 5.904296413E-02 9.143090844E-01 3.085502051E-02
 5.753553659E-02 9.143090844E-01 3.072137386E-02
 5.752588436E-02 9.143090844E-01 3.072051890E-02
 5.603602529E-02 9.143090844E-01 3.058166243E-02
 5.602648482E-02 9.143090844E-01 3.058077395E-02
 5.455525219E-02 9.143090844E-01 3.043762408E-02
 5.454583094E-02 9.143090844E-01 3.043670766E-02
 5.309307948E-02 9.143090844E-01 3.028728627E-02
 5.308377743E-02 9.143090844E-01 3.028632887E-02
 5.165064707E-02 9.143090844E-01 3.013254702E-02
 5.164146796E-02 9.143090844E-01 3.013156168E-02
 5.022596940E-02 9.143090844E-01 2.997355722E-02
 5.021690577E-02 9.143090844E-01 2.997254580E-02
 4.882194474E-02 9.143090844E-01 2.980912291E-02
 4.881301150E-02 9.143090844E-01 2.980807610E-02
 4.743561894E-02 9.143090844E-01 2.963943966E-02
 4.742679745E-02 9.143090844E-01 2.963835932E-02
 4.606894776E-02 9.143090844E-01 2.946437337E-02
 4.606025293E-02 9.143090844E-01 2.946325950E-02
 4.472102970E-02 9.143090844E-01 2.928498201E-02
 4.471245408E-02 9.143090844E-01 2.928384021E-02
 4.339284822E-02 9.143090844E-01 2.910120226E-02
 4.338439927E-02 9.143090844E-01 2.910003252E-02
 4.208335280E-02 9.143090844E-01 2.891211212E-02
 4.207501933E-02 9.143090844E-01 2.891090885E-02
 4.079358280E-02 9.143090844E-01 2.871863171E-02
 4.078537598E-02 9.143090844E-01 2.871740051E-02
 3.952348977E-02 9.143090844E-01 2.851976827E-02
 3.951540962E-02 9.143090844E-01 2.851850353E-02
 3.827314079E-02 9.143090844E-01 2.831651084E-02
 3.826518357E-02 9.143090844E-01 2.831521817E-02
 3.704153374E-02 9.143090844E-01 2.810893767E-02
 3.703369945E-02 9.143090844E-01 2.810761705E-02
 3.582967445E-02 9.143090844E-01 2.789697610E-02
 3.582196310E-02 9.143090844E-01 2.789562754E-02
 3.463748097E-02 9.143090844E-01 2.767963707E-02
 3.462989628E-02 9.143090844E-01 2.767825313E-02
 3.346410766E-02 9.143090844E-01 2.745896205E-02
 3.345664218E-02 9.143090844E-01 2.745755762E-02
 3.231139481E-02 9.143090844E-01 2.723284625E-02
 3.230405971E-02 9.143090844E-01 2.723140642E-02
 3.117842600E-02 9.143090844E-01 2.700233459E-02
 3.117121756E-02 9.143090844E-01 2.700086683E-02
 3.006520122E-02 9.143090844E-01 2.676743828E-02
 3.005811758E-02 9.143090844E-01 2.676594257E-02
 2.897171862E-02 9.143090844E-01 2.652814984E-02
 2.896476164E-02 9.143090844E-01 2.652662620E-02
 2.789804712E-02 9.143090844E-01 2.628546581E-02
 2.789121680E-02 9.143090844E-01 2.628392167E-02
 2.684404887E-02 9.143090844E-01 2.603741363E-02
 2.683734335E-02 9.143090844E-01 2.603583410E-02
 2.581078187E-02 9.143090844E-01 2.578489296E-02
 2.580420859E-02 9.143090844E-01 2.578328550E-02
 2.479634434E-02 9.143090844E-01 2.552904561E-02
 2.478989027E-02 9.143090844E-01 2.552741766E-02
 2.380263247E-02 9.143090844E-01 2.526874840E-02
 2.379631065E-02 9.143090844E-01 2.526709251E-02
 2.282965928E-02 9.143090844E-01 2.500399388E-02
 2.282346971E-02 9.143090844E-01 2.500230819E-02
 2.187551558E-02 9.143090844E-01 2.473591082E-02
 2.186944522E-02 9.143090844E-01 2.473420464E-02
 2.094301768E-02 9.143090844E-01 2.446231805E-02
 2.093708515E-02 9.143090844E-01 2.446057647E-02
 2.002942376E-02 9.143090844E-01 2.418638021E-02
 2.002361044E-02 9.143090844E-01 2.418462373E-02
 1.913648844E-02 9.143090844E-01 2.390500903E-02
 1.913080737E-02 9.143090844E-01 2.390321903E-02
 1.826435700E-02 9.143090844E-01 2.362016775E-02
 1.825880818E-02 9.143090844E-01 2.361835539E-02
 1.741204411E-02 9.143090844E-01 2.333194390E-02
 1.740662195E-02 9.143090844E-01 2.333010919E-02
 1.658045128E-02 9.143090844E-01 2.303930558E-02
 1.657516137E-02 9.143090844E-01 2.303744294E-02
 1.576862298E-02 9.143090844E-01 2.274340764E-02
 1.576345786E-02 9.143090844E-01 2.274152450E-02
 1.497735456E-02 9.143090844E-01 2.244349383E-02
 1.497232076E-02 9.143090844E-01 2.244158462E-02
 1.420649420E-02 9.143090844E-01 2.214106545E-02
 1.420158986E-02 9.143090844E-01 2.213914134E-02
 1.345481444E-02 9.143090844E-01 2.183663845E-02
 1.345003210E-02 9.143090844E-01 2.183470130E-02
 1.272411644E-02 9.143090844E-01 2.152915113E-02
 1.271946728E-02 9.143090844E-01 2.152719349E-02
 1.201255154E-02 9.143090844E-01 2.121946588E-02
 1.200802438E-02 9.143090844E-01 2.121749520E-02
 1.132038981E-02 9.143090844E-01 2.090677992E-02
 1.131598651E-02 9.143090844E-01 2.090479061E-02
 1.064966060E-02 9.143090844E-01 2.058987692E-02
 1.064539328E-02 9.143090844E-01 2.058785968E-02
 9.997227229E-03 9.143090844E-01 2.027384378E-02
 9.993076324E-03 9.143090844E-01 2.027183212E-02
 9.359982796E-03 9.143090844E-01 1.996427961E-02
 9.355928749E-03 9.143090844E-01 1.996231079E-02
 8.731926791E-03 9.143090844E-01 1.967440918E-02
 8.727930486E-03 9.143090844E-01 1.967256516E-02
 8.104735054E-03 9.143090844E-01 1.940813102E-02
 8.100744337E-03 9.143090844E-01 1.940643787E-02
 7.480624132E-03 9.143090844E-01 1.915914938E-02
 7.476652972E-03 9.143090844E-01 1.915756613E-02
 6.864557974E-03 9.143090844E-01 1.891656220E-02
 6.860638037E-03 9.143090844E-01 1.891501807E-02
 6.254031789E-03 9.143090844E-01 1.868491992E-02
 6.250147242E-03 9.143090844E-01 1.868344657E-02
 5.622802302E-03 9.143090844E-01 1.851701364E-02
 5.618785042E-03 9.143090844E-01 1.851594821E-02
 4.905825946E-03 9.143090844E-01 1.859394461E-02
 4.901260603E-03 9.143090844E-01 1.859444380E-02
 4.030277953E-03 9.143090844E-01 1.932353154E-02
 4.024703521E-03 9.143090844E-01 1.932820305E-02
 3.048491664E-03 9.143090844E-01 2.126682363E-02
 3.042256692E-03 9.143090844E-01 2.127924562E-02
 1.827665605E-03 9.143090844E-01 2.478897944E-02
 1.819912344E-03 9.143090844E-01 2.481150068E-02
 -2.309719333E-03 9.143090844E-01 2.898533083E-02
 -2.336236881E-03 9.143090844E-01 2.901215106E-02
 -1.028108876E-02 9.143090844E-01 2.991127782E-02
 -1.033250894E-02 9.143090844E-01 2.991709486E-02
 -1.526069548E-02 9.143090844E-01 2.370691486E-02
 -1.529254019E-02 9.143090844E-01 2.366682328E-02
 -1.244771387E-02 9.143090844E-01 1.789150015E-02
 -1.242958196E-02 9.143090844E-01 1.785460673E-02
 -9.087432176E-03 9.143090844E-01 1.707586832E-02
 -9.065963328E-03 9.143090844E-01 1.707077213E-02
 -7.260516752E-03 9.143090844E-01 1.651123166E-02
 -7.248834707E-03 9.143090844E-01 1.650754549E-02
 -5.990389735E-03 9.143090844E-01 1.562863588E-02
 -5.982293747E-03 9.143090844E-01 1.562300324E-02
 -5.199463572E-03 9.143090844E-01 1.493334025E-02
 -5.194460507E-03 9.143090844E-01 1.492894348E-02
 -4.789680243E-03 9.143090844E-01 1.442500483E-02
 -4.787077662E-03 9.143090844E-01 1.442179363E-02
 -4.533546977E-03 9.143090844E-01 1.387482230E-02
 -4.531919956E-03 9.143090844E-01 1.387133729E-02
 -4.272419494E-03 9.143090844E-01 1.314045489E-02
 -4.270775709E-03 9.143090844E-01 1.313576847E-02
 -3.992071375E-03 9.143090844E-01 1.240936201E-02
 -3.990283702E-03 9.143090844E-01 1.240469515E-02
 -3.732386744E-03 9.143090844E-01 1.174795069E-02
 -3.730723634E-03 9.143090844E-01 1.174375135E-02
 -3.453731304E-03 9.143090844E-01 1.108056586E-02
 -3.451959696E-03 9.143090844E-01 1.107632369E-02
 -3.196138656E-03 9.143090844E-01 1.051415410E-02
 -3.194500692E-03 9.143090844E-01 1.051055454E-02
 -3.013056470E-03 9.143090844E-01 9.996590205E-03
 -3.011894412E-03 9.143090844E-01 9.993297979E-03
 -2.806611592E-03 9.143090844E-01 9.411130100E-03
 -2.805297030E-03 9.143090844E-01 9.407402016E-03
 -2.590356395E-03 9.143090844E-01 8.882714435E-03
 -2.588979900E-03 9.143090844E-01 8.879354224E-03
 -2.431545174E-03 9.143090844E-01 8.437746204E-03
 -2.430537017E-03 9.143090844E-01 8.434917778E-03
 -2.280903747E-03 9.143090844E-01 7.957829162E-03
 -2.279945416E-03 9.143090844E-01 7.954773493E-03
 -2.105378080E-03 9.143090844E-01 7.438821718E-03
 -2.104259795E-03 9.143090844E-01 7.435517386E-03
 -1.915162546E-03 9.143090844E-01 6.929420866E-03
 -1.913950895E-03 9.143090844E-01 6.926180329E-03
 -1.732583623E-03 9.143090844E-01 6.475743838E-03
 -1.731421449E-03 9.143090844E-01 6.472859532E-03
 -1.585190534E-03 9.143090844E-01 6.050040480E-03
 -1.584254554E-03 9.143090844E-01 6.047332659E-03
 -1.437243656E-03 9.143090844E-01 5.588907283E-03
 -1.436303370E-03 9.143090844E-01 5.585971288E-03
 -1.279737917E-03 9.143090844E-01 5.119992420E-03
 -1.278735581E-03 9.143090844E-01 5.117008463E-03
 -1.114895334E-03 9.143090844E-01 4.634560086E-03
 -1.113846083E-03 9.143090844E-01 4.631470423E-03
 -9.131010156E-04 9.143090844E-01 4.111059010E-03
 -9.118154412E-04 9.143090844E-01 4.107726272E-03
 -6.909072399E-04 9.143090844E-01 3.606269602E-03
 -6.894925609E-04 9.143090844E-01 3.603058401E-03
 -4.870251578E-04 9.143090844E-01 3.147474956E-03
 -4.857285821E-04 9.143090844E-01 3.144557355E-03
 -2.956506214E-04 9.143090844E-01 2.695338568E-03
 -2.944333828E-04 9.143090844E-01 2.692461712E-03
 -9.601813508E-05 9.143090844E-01 2.224368276E-03
 -9.474749822E-05 9.143090844E-01 2.221370582E-03
 1.109570221E-04 9.143090844E-01 1.739527564E-03
 1.122743342E-04 9.143090844E-01 1.736441860E-03
 3.277170763E-04 9.143090844E-01 1.231995993E-03
 3.290967434E-04 9.143090844E-01 1.228765585E-03
 5.698572495E-04 9.143090844E-01 6.864859024E-04
 5.713990540E-04 9.143090844E-01 6.830131751E-04
 8.422561805E-04 9.143090844E-01 1.143435657E-04
 8.439907106E-04 9.143090844E-01 1.107018688E-04
 1.135707949E-03 9.143090844E-01 -4.603595298E-04
 1.137575950E-03 9.143090844E-01 -4.640165425E-04
 1.441905857E-03 9.143090844E-01 -1.031559310E-03
 1.443854766E-03 9.143090844E-01 -1.035193796E-03
 1.756717917E-03 9.143090844E-01 -1.611933229E-03
 1.758721424E-03 9.143090844E-01 -1.615626737E-03
 2.093741205E-03 9.143090844E-01 -2.215052489E-03
 2.095886739E-03 9.143090844E-01 -2.218891401E-03
 2.471075859E-03 9.143090844E-01 -2.830773592E-03
 2.473478671E-03 9.143090844E-01 -2.834692132E-03
 2.879825188E-03 9.143090844E-01 -3.441205714E-03
 2.882427303E-03 9.143090844E-01 -3.445089562E-03
 3.303984879E-03 9.143090844E-01 -4.043031484E-03
 3.306684550E-03 9.143090844E-01 -4.046860617E-03
 3.736396553E-03 9.143090844E-01 -4.633508157E-03
 3.739148378E-03 9.143090844E-01 -4.637265112E-03
 4.161066376E-03 9.143090844E-01 -5.218143109E-03
 4.163768142E-03 9.143090844E-01 -5.221862812E-03
 4.587289412E-03 9.143090844E-01 -5.824381020E-03
 4.590001423E-03 9.143090844E-01 -5.828239489E-03
 5.065269768E-03 9.143090844E-01 -6.477580406E-03
 5.068313330E-03 9.143090844E-01 -6.481738761E-03
 5.590659101E-03 9.143090844E-01 -7.145383861E-03
 5.594003946E-03 9.143090844E-01 -7.149633951E-03
 6.116805598E-03 9.143090844E-01 -7.806573063E-03
 6.120153703E-03 9.143090844E-01 -7.810779847E-03
 6.652350537E-03 9.143090844E-01 -8.472879417E-03
 6.655758712E-03 9.143090844E-01 -8.477119729E-03
 7.222983055E-03 9.143090844E-01 -9.153314866E-03
 7.226615679E-03 9.143090844E-01 -9.157645516E-03
 7.833218202E-03 9.143090844E-01 -9.844261222E-03
 7.837102748E-03 9.143090844E-01 -9.848657995E-03
 8.471681736E-03 9.143090844E-01 -1.053066459E-02
 8.475745097E-03 9.143090844E-01 -1.053503249E-02
 9.144579060E-03 9.143090844E-01 -1.121711638E-02
 9.148862213E-03 9.143090844E-01 -1.122148428E-02
 9.851124138E-03 9.143090844E-01 -1.189829316E-02
 9.855621494E-03 9.143090844E-01 -1.190262754E-02
 1.056327019E-02 9.143090844E-01 -1.255947351E-02
 1.056780200E-02 9.143090844E-01 -1.256368030E-02
 1.130029000E-02 9.143090844E-01 -1.321377885E-02
 1.130498108E-02 9.143090844E-01 -1.321794186E-02
 1.207099948E-02 9.143090844E-01 -1.386944111E-02
 1.207590476E-02 9.143090844E-01 -1.387361344E-02
 1.285882667E-02 9.143090844E-01 -1.452454925E-02
 1.286383998E-02 9.143090844E-01 -1.452871785E-02
 1.367395371E-02 9.143090844E-01 -1.518164854E-02
 1.367914118E-02 9.143090844E-01 -1.518583018E-02
 1.449570712E-02 9.143090844E-01 -1.582979783E-02
 1.450093649E-02 9.143090844E-01 -1.583392173E-02
 1.533112582E-02 9.143090844E-01 -1.648656651E-02
 1.533644274E-02 9.143090844E-01 -1.649074629E-02
 1.622108370E-02 9.143090844E-01 -1.715915650E-02
 1.622674800E-02 9.143090844E-01 -1.716343686E-02
 1.715683192E-02 9.143090844E-01 -1.782196574E-02
 1.716278866E-02 9.143090844E-01 -1.782618277E-02
 1.810460538E-02 9.143090844E-01 -1.846743189E-02
 1.811063662E-02 9.143090844E-01 -1.847153902E-02
 1.906621829E-02 9.143090844E-01 -1.911432110E-02
 1.907233708E-02 9.143090844E-01 -1.911843754E-02
 2.007642947E-02 9.143090844E-01 -1.976518147E-02
 2.008285932E-02 9.143090844E-01 -1.976932399E-02
 2.110145614E-02 9.143090844E-01 -2.039462328E-02
 2.110797912E-02 9.143090844E-01 -2.039862797E-02
 2.209885791E-02 9.143090844E-01 -2.100232802E-02
 2.210520394E-02 9.143090844E-01 -2.100619487E-02
 2.310553007E-02 9.143090844E-01 -2.163202502E-02
 2.311193570E-02 9.143090844E-01 -2.163603343E-02
 2.414264530E-02 9.143090844E-01 -2.230657265E-02
 2.414924651E-02 9.143090844E-01 -2.231086604E-02
 2.515376359E-02 9.143090844E-01 -2.302138135E-02
 2.516019717E-02 9.143090844E-01 -2.302593179E-02
 2.608344704E-02 9.143090844E-01 -2.380031161E-02
 2.608935907E-02 9.143090844E-01 -2.380526997E-02
 2.691560984E-02 9.143090844E-01 -2.469326928E-02
 2.692090161E-02 9.143090844E-01 -2.469895594E-02
 2.765636705E-02 9.143090844E-01 -2.571883984E-02
 2.766107582E-02 9.143090844E-01 -2.572537400E-02
 2.835895494E-02 9.143090844E-01 -2.680550143E-02
 2.836341597E-02 9.143090844E-01 -2.681242861E-02
 2.939927764E-02 9.143090844E-01 -2.783739381E-02
 2.940589003E-02 9.143090844E-01 -2.784399502E-02
 3.163763508E-02 9.143090844E-01 -2.841999754E-02
 3.165191039E-02 9.143090844E-01 -2.842376940E-02
 3.472796082E-02 9.143090844E-01 -2.726549283E-02
 3.474771604E-02 9.143090844E-01 -2.725808322E-02
 3.681095317E-02 9.143090844E-01 -2.469949238E-02
 3.682417050E-02 9.143090844E-01 -2.468299493E-02
 3.839236125E-02 9.143090844E-01 -2.284616046E-02
 3.840239346E-02 9.143090844E-01 -2.283436432E-02
 3.993482888E-02 9.143090844E-01 -2.206235006E-02
 3.994464502E-02 9.143090844E-01 -2.205740660E-02
 4.160228744E-02 9.143090844E-01 -2.141157910E-02
 4.161290452E-02 9.143090844E-01 -2.140744403E-02
 4.317612201E-02 9.143090844E-01 -2.093362249E-02
 4.318613186E-02 9.143090844E-01 -2.093058825E-02
 4.466580600E-02 9.143090844E-01 -2.076291852E-02
 4.467528313E-02 9.143090844E-01 -2.076184563E-02
 4.623114318E-02 9.143090844E-01 -2.045804448E-02
 4.624110833E-02 9.143090844E-01 -2.045609988E-02
 4.776215926E-02 9.143090844E-01 -2.032634057E-02
 4.777190089E-02 9.143090844E-01 -2.032550983E-02
 4.920025542E-02 9.143090844E-01 -2.058067173E-02
 4.920940101E-02 9.143090844E-01 -2.058230527E-02
 5.064538121E-02 9.143090844E-01 -2.089783922E-02
 5.065457895E-02 9.143090844E-01 -2.089986019E-02
 5.212128162E-02 9.143090844E-01 -2.116480283E-02
 5.213067308E-02 9.143090844E-01 -2.116649970E-02
 5.363209918E-02 9.143090844E-01 -2.134629525E-02
 5.364171416E-02 9.143090844E-01 -2.134744637E-02
 5.520465598E-02 9.143090844E-01 -2.132510580E-02
 5.521466583E-02 9.143090844E-01 -2.132496238E-02
 5.683414638E-02 9.143090844E-01 -2.113246545E-02
 5.684451759E-02 9.143090844E-01 -2.113123238E-02
 5.843698978E-02 9.143090844E-01 -2.112356946E-02
 5.844718963E-02 9.143090844E-01 -2.112352103E-02
 5.999282748E-02 9.143090844E-01 -2.139654383E-02
 6.000272557E-02 9.143090844E-01 -2.139829285E-02
 6.155644357E-02 9.143090844E-01 -2.171747014E-02
 6.156639382E-02 9.143090844E-01 -2.171951346E-02
 6.314155459E-02 9.143090844E-01 -2.202591300E-02
 6.315164268E-02 9.143090844E-01 -2.202787437E-02
 6.474655122E-02 9.143090844E-01 -2.232671902E-02
 6.475676596E-02 9.143090844E-01 -2.232863195E-02
 6.636954099E-02 9.143090844E-01 -2.262481675E-02
 6.637986749E-02 9.143090844E-01 -2.262671292E-02
 6.801125407E-02 9.143090844E-01 -2.292167768E-02
 6.802169979E-02 9.143090844E-01 -2.292356640E-02
 6.967043132E-02 9.143090844E-01 -2.321890742E-02
 6.968098879E-02 9.143090844E-01 -2.322079800E-02
 7.134770602E-02 9.143090844E-01 -2.351787314E-02
